id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10521958,2 balcons - Lumineux - 65M2,16736825,Brunilde,,Buttes-Chaumont,48.894489791124464,2.378582715736545,Private room,47,2,1,2016-06-14,1,2,28
3444109,"gd appart, 6 couchages,quartier top",17357597,Christine,,Buttes-Chaumont,48.87746076760428,2.39576317002319,Entire home/apt,165,1,21,2016-06-06,0.91,1,329
1207592,Grand appartement prés du parc,6127923,Philippe,,Buttes-Chaumont,48.876131912535406,2.377868973536986,Entire home/apt,181,2,43,2016-05-07,1.54,2,11
9342754,Nice 70m² flat - Paris 19 Villette,32079134,Martin,,Buttes-Chaumont,48.886839786812885,2.3735020380285516,Entire home/apt,120,1,1,2015-12-07,0.14,1,0
36868,Great family size apt near park !,159102,Philippe,,Buttes-Chaumont,48.88257374830347,2.387816638236752,Entire home/apt,149,1,27,2014-07-01,0.38,1,365
6450529,Paris : Charmant 2 pièces lumineux,6704851,Luc,,Buttes-Chaumont,48.87826391791349,2.4000208378500676,Entire home/apt,75,3,11,2015-10-12,0.85,1,183
13703198,B&B in Old Paris house in a garden,32746012,Corinne,,Buttes-Chaumont,48.88066989182578,2.391353788689282,Private room,40,1,0,,,2,333
13013211,30 m2 Buttes Chaumont / Canal de l'Ourcq,3886281,Virginie,,Buttes-Chaumont,48.88165065194683,2.374855550101412,Entire home/apt,55,2,1,2016-06-16,1,1,27
168217,"Calm&Nice 2p. 34m2, Buttes Chaumont",801658,Emilie,,Buttes-Chaumont,48.87905858891607,2.3887001058662167,Entire home/apt,70,7,1,2016-05-31,0.88,2,0
2920800,"Chambre, lit king size, Terrasse !",14891799,Inès,,Buttes-Chaumont,48.892882054148146,2.3784255261785434,Private room,32,1,2,2015-11-16,0.22,3,365
12720197,"90m2, 3 chambres, 2 balcons",37317558,Christian,,Buttes-Chaumont,48.8784748796575,2.3714933713831745,Entire home/apt,120,4,2,2016-06-21,2,2,343
10916431,2p. Canal St Martin,14963858,Laura,,Buttes-Chaumont,48.88581539010656,2.368305544487548,Entire home/apt,40,2,1,2016-06-15,1,1,60
2265902,Nice apart. 45m² Canal St Martin,11570953,Emmanuel,,Buttes-Chaumont,48.88375053263352,2.375774853268309,Entire home/apt,85,1,27,2015-10-15,0.94,1,301
13538581,"Appartement spacieux, lumineux et chaleureux",9016941,Noémie,,Buttes-Chaumont,48.89332333485465,2.374191132006162,Entire home/apt,45,1,1,2016-06-27,1,2,39
13407632,Chambre de 17m2 dans appartement d'artiste,66913587,Bertrand,,Buttes-Chaumont,48.891416668834566,2.3797047502475395,Private room,60,1,1,2016-06-17,1,2,365
7509495,Studio Parc de la Villette,39332879,Benjamin,,Buttes-Chaumont,48.896515924495006,2.3834898126576447,Entire home/apt,35,4,6,2016-03-08,0.53,1,0
7460249,Chambre dans maison coeur de Paris,38055642,Clemence,,Buttes-Chaumont,48.87728684450963,2.383941423957733,Private room,30,15,0,,,1,0
3446735,Apartement close Buttes Chaumont,1455079,Serge,,Buttes-Chaumont,48.88574358594606,2.3923325770005803,Entire home/apt,59,2,31,2016-05-04,1.42,1,64
10131515,Buttes Chaumont - Panoramic view - 4pers,6121708,Romain,,Buttes-Chaumont,48.88108781122944,2.387499159391619,Entire home/apt,70,1,6,2016-07-01,1.64,1,345
11966723,La roziere,63921189,Annie,,Buttes-Chaumont,48.8884314474559,2.379362137580401,Entire home/apt,50,2,1,2016-06-29,1,1,305
481228,Charming studio 366 sq ft Paris 19e,2383166,Jean,,Buttes-Chaumont,48.875714256028616,2.3854555448763475,Entire home/apt,52,1,8,2016-01-16,0.16,1,182
3316125,Charmant F4 Laumière Paris 19ème,16743103,Sandrine,,Buttes-Chaumont,48.88741806566355,2.3785304842811086,Entire home/apt,100,1,0,,,1,0
4233706,Private room near a beautiful park,15181485,Jules,,Buttes-Chaumont,48.88361279026417,2.387122271007228,Private room,50,1,0,,,1,182
8559425,Delizioso appartamento a Belleville,45050630,Monica,,Buttes-Chaumont,48.87476775297259,2.38523082979354,Entire home/apt,80,2,1,2016-03-24,0.29,1,338
2530134,2 pièces Buttes Chaumont / Ourcq,12956342,Maxime,,Buttes-Chaumont,48.88715518079677,2.3819899192375176,Entire home/apt,70,2,4,2015-09-30,0.15,1,365
4472784,The Secret Garden,7136735,Jason,,Buttes-Chaumont,48.87573149445339,2.387300279724369,Entire home/apt,65,3,19,2016-06-07,0.97,1,153
9608109,Studio en plein coeur de Paris,49716296,Nassima,,Buttes-Chaumont,48.884906937500666,2.379255322934212,Entire home/apt,60,1,5,2016-05-31,0.76,1,358
6724941,WOW! Lovely flat inside Paris!,35214837,Appartement,,Buttes-Chaumont,48.877641585669316,2.3760772606861615,Entire home/apt,60,6,4,2016-06-06,0.32,1,251
9346468,2 pièces proche des Buttes-chaumont,24785179,Abdelkader,,Buttes-Chaumont,48.87819624138434,2.3942295022282836,Entire home/apt,78,1,0,,,1,179
8963356,35m2 cosy aux Buttes Chaumont,46842048,Steven,,Buttes-Chaumont,48.876232959834255,2.3956520667350434,Entire home/apt,60,1,0,,,1,0
2137878,Overlooking Buttes Chaumont Park,10910207,Francis,,Buttes-Chaumont,48.880864178837115,2.3878552264043944,Entire home/apt,55,3,0,,,1,360
8679400,Canapé-lit XL (Double Salon Privé),22644603,Magali,,Buttes-Chaumont,48.88942634489632,2.3762608364515447,Shared room,30,1,3,2016-02-10,0.52,2,359
7249899,Studio à Belleville/Buttes-Chaumont,20526068,Joachim,,Buttes-Chaumont,48.87676183932348,2.3817984449945335,Entire home/apt,29,5,0,,,1,0
5284170,Bel appartement face au B Chaumont,27358146,Leonardo,,Buttes-Chaumont,48.880517847859906,2.378747385332924,Entire home/apt,80,1,0,,,1,0
1415494,Cosy nest dans le Brooklyn parisien,7626206,Jane,,Buttes-Chaumont,48.89076878749041,2.384719187671487,Entire home/apt,41,3,5,2016-05-08,0.93,2,19
11052068,Just between the Park and the Canal,57357195,David,,Buttes-Chaumont,48.88723334870912,2.383774335384185,Entire home/apt,70,2,4,2016-06-17,2.07,1,85
4629542,Lovely 33m2 Artist studio,23974955,Marjorie,,Buttes-Chaumont,48.887183107039355,2.3931177965197814,Entire home/apt,50,2,1,2015-10-01,0.11,1,3
10789955,Artsy Studio - Buttes Chaumont,16564252,Silvia,,Buttes-Chaumont,48.87861477303646,2.3767798069238797,Entire home/apt,55,1,0,,,1,365
828480,Charming Haussman 75m2 - Top Floor,4343316,Ophelie,,Buttes-Chaumont,48.875854606694716,2.3931383285260814,Entire home/apt,90,4,20,2016-05-09,0.47,1,200
2519240,beautiful apartment with garden,11059742,Laetitia,,Buttes-Chaumont,48.87798022474751,2.391279299801651,Entire home/apt,150,5,2,2015-01-02,0.08,1,123
7513303,Quiet&cosy room in big flat - Paris,7980275,Lucie,,Buttes-Chaumont,48.87711141581082,2.392433400949379,Private room,35,2,2,2015-11-05,0.21,1,0
42507,"Calm, Canal view, Metro downstairs ",142478,Yael,,Buttes-Chaumont,48.889301432619725,2.373801748843724,Entire home/apt,68,4,40,2015-10-05,0.63,2,0
12363300,a great parisian apartment,726404,Carine,,Buttes-Chaumont,48.881789651877696,2.372851621153839,Entire home/apt,68,3,1,2016-06-18,1,1,156
7644869,chambre d’hôte des Annelets,4988115,Amélie,,Buttes-Chaumont,48.87657472602434,2.3884064789498183,Private room,100,2,0,,,1,353
12101417,Appart de charme & moderne,8285023,Anna,,Buttes-Chaumont,48.87472181602988,2.3837823087968215,Shared room,30,1,6,2016-05-28,2.14,1,344
2271158,Artist apartment 60m2 in Belleville,9229261,Dominique,,Buttes-Chaumont,48.875419145909156,2.382020078915181,Entire home/apt,75,4,21,2015-09-21,0.77,1,339
7252001,Charming appartment in Paris 19,37971619,Fernanda,,Buttes-Chaumont,48.878952911290185,2.373696087088507,Entire home/apt,85,4,1,2015-08-17,0.09,1,6
305178,Stay in a forest… in Paris,1570052,Sophie,,Buttes-Chaumont,48.88109550111612,2.376809224034014,Private room,50,1,40,2016-06-16,0.78,1,320
5381147,Studio meublé Canal de l'Ourq,4257213,Axelle,,Buttes-Chaumont,48.88573414474726,2.3671975376931234,Entire home/apt,65,1,0,,,1,0
6728071,Appartement-Maison Paris 20 eme,203210,Joanna,,Buttes-Chaumont,48.87481814911982,2.388503735165397,Entire home/apt,80,3,3,2015-08-29,0.28,1,17
6334858,"LOVELY ROOM, VIEW OVER PARIS ROOFS",135103,Cécile,,Buttes-Chaumont,48.88342715165976,2.3814628138322855,Private room,72,1,0,,,3,361
1601967,Lovely Appt in a pleasant district,8537000,Tanguy,,Buttes-Chaumont,48.88209833084938,2.374884566462638,Entire home/apt,89,5,0,,,1,365
6990519,Logement sympa canal de l'Ourcq,25070087,Claire,,Buttes-Chaumont,48.89217864048923,2.375439620668359,Entire home/apt,40,2,1,2015-07-12,0.08,2,47
6728404,70 m2 - Vue sur les toits de Paris,35234407,Sébastien Et Emilie,,Buttes-Chaumont,48.88073993475462,2.3721771657422943,Entire home/apt,140,2,4,2015-08-20,0.36,1,15
13413216,"Appartement de charme à Belleville, Paris",13035569,Anahita,,Buttes-Chaumont,48.876343884890666,2.3742507015567824,Entire home/apt,60,3,0,,,1,23
4631496,Cozy & sweet room in Paris,9580415,Valerie,,Buttes-Chaumont,48.887199414219594,2.3827255393022884,Private room,40,2,54,2016-07-02,2.77,1,184
3845188,Cosy flat near Les Buttes Chaumont,19585544,Salomé & Samih,,Buttes-Chaumont,48.87889683233931,2.378291435641381,Entire home/apt,69,5,0,,,1,183
568425,"large, sunny apart.  kosher possib.",2797176,Sarah,,Buttes-Chaumont,48.88952816745116,2.383079023052086,Entire home/apt,130,3,13,2015-12-21,0.35,1,317
5024975,Charming studio in Paris (19ème),25932349,Heloïse,,Buttes-Chaumont,48.8773408521399,2.3912442948175117,Private room,30,7,4,2015-11-01,0.34,1,0
7908562,privacy charm art in old converted parisian cafe,3081835,Chas,,Buttes-Chaumont,48.87787399137949,2.389190417543215,Private room,39,3,11,2016-06-19,1.16,1,302
13151590,Rent In a Heart Of Paris,73377657,Tarik,,Buttes-Chaumont,48.89843916461071,2.387820681455241,Shared room,100,1,2,2016-06-14,1.43,1,182
10377277,Paris   2 Rooms 2bathroms Salon +private access,47633106,Willy  & Claudine,,Buttes-Chaumont,48.879802115070284,2.3927572996753903,Private room,140,2,0,,,2,271
4501000,Atypical loft in full greenery,17463882,Fabienne,,Buttes-Chaumont,48.89296443220142,2.3822655805942237,Entire home/apt,111,2,1,2015-11-18,0.13,1,304
10137309,Chambre de 30m Paris 19e Jourdain,52023654,Mariame,,Buttes-Chaumont,48.87746118818313,2.3923506779235764,Private room,40,1,0,,,1,363
11448144,perfect flat between 2 wide parks,23206344,Tess,,Buttes-Chaumont,48.88629321033033,2.379628659823734,Entire home/apt,91,3,0,,,1,315
45175,Appartement XIX century near Buttes,199617,Simone,,Buttes-Chaumont,48.87563596874316,2.38716567229604,Private room,63,3,0,,,1,0
13545650,"Charming, calm, next to Buttes Chaumont",35051954,Lan,,Buttes-Chaumont,48.88010938006135,2.3838983040317485,Entire home/apt,60,3,0,,,1,12
3226890,"Calme , 15 min. du centre de Paris",16332276,Famille Travers,,Buttes-Chaumont,48.8772582555309,2.3887890703241856,Entire home/apt,130,4,9,2015-10-31,0.37,1,192
12852634,Rooftop duplex 120m2 apartment,67939944,Antoine,,Buttes-Chaumont,48.87777925985461,2.404654957475826,Private room,40,1,0,,,1,0
4764095,Lovely 2 room flat,9934043,Thierry,,Buttes-Chaumont,48.882607979146904,2.3949610993521526,Entire home/apt,90,2,0,,,1,0
4398530,Appartement parisien très charmant,8310627,Emma,,Buttes-Chaumont,48.877688524966956,2.3772217232122315,Entire home/apt,59,2,0,,,1,1
6861485,Apartment close to park and canal,27862270,Rémy,,Buttes-Chaumont,48.88109272153642,2.3750293356852223,Entire home/apt,30,8,0,,,1,0
8434365,Ideally situated! District Buttes C,26640225,Julie,,Buttes-Chaumont,48.87586426531952,2.3737781494844197,Entire home/apt,50,2,18,2016-04-23,1.99,1,0
4371218,2 pièces PARIS ❤️,21729105,Antoine,,Buttes-Chaumont,48.88264125899324,2.3754599354529082,Entire home/apt,78,2,53,2016-02-10,2.59,1,153
12497916,Petit appartement typique Parisien,67677374,Pascale,,Buttes-Chaumont,48.875290766668776,2.3780839848623923,Entire home/apt,50,2,3,2016-06-28,3,1,362
1750126,Lovely appartment Montmartre view,9207052,Chloé,,Buttes-Chaumont,48.879308352910066,2.376570771773693,Entire home/apt,251,3,9,2016-03-14,0.27,1,365
7910718,Appartement vue Panoramique,22147699,Louis,,Buttes-Chaumont,48.886880283526736,2.383154895152083,Entire home/apt,120,1,2,2016-01-11,0.26,1,324
2668057,artists studio,11646773,Richard,,Buttes-Chaumont,48.89102347180982,2.381793986282762,Entire home/apt,130,1,0,,,1,365
6862776,"Beau studio proche chatelet
(35m2)",27247217,Guillaume,,Buttes-Chaumont,48.877800948561166,2.4031107444383344,Entire home/apt,37,2,8,2016-06-27,0.71,1,7
7194985,Charmant appartement avec terrasse,37601102,Sarah,,Buttes-Chaumont,48.893037404798065,2.3812951114826335,Entire home/apt,50,3,7,2015-11-20,0.63,1,103
7387355,Appart 6 pers. parc Villette Garage,33773295,Martin,,Buttes-Chaumont,48.88823750512574,2.385231278844132,Entire home/apt,140,2,9,2016-06-19,0.92,1,191
1384153,Nice cosy flat near canal and parks,7492451,Antoine,,Buttes-Chaumont,48.88794367695819,2.380933792934281,Entire home/apt,60,2,11,2016-05-22,0.80,1,90
7125296,Private room in a superb apartment,26748227,Mim,,Buttes-Chaumont,48.877609547256874,2.373913847776826,Private room,50,1,0,,,2,336
571701,Spacious Family apartment,2813998,Murielle,,Buttes-Chaumont,48.89476246235934,2.378475793784911,Entire home/apt,69,15,9,2014-07-28,0.21,1,365
11712896,Studio lumineux calme avec parking!,17239856,Roxane,,Buttes-Chaumont,48.89050110691323,2.384946524763328,Entire home/apt,40,3,3,2016-04-25,0.85,1,0
6077073,Lovely studio overlooking Paris,31544116,Pauline,,Buttes-Chaumont,48.87566379589855,2.3885973285015543,Entire home/apt,40,4,14,2016-05-08,0.97,1,202
965285,Très beau studio au cœur de Paris!,5262507,Anthony-John,,Buttes-Chaumont,48.90085053760493,2.3704410764194828,Entire home/apt,76,5,0,,,1,365
7256896,Experiance Paris as a Parisian,4853516,Elena,,Buttes-Chaumont,48.892434876466204,2.3753511859552865,Entire home/apt,50,2,5,2016-06-29,0.55,1,119
2014305,"Junior Suite, Canal Saint-Martin",1580899,William,,Buttes-Chaumont,48.88072013261024,2.3728739380523702,Entire home/apt,99,3,27,2015-09-07,0.86,1,305
12106877,Nice and big apartment inside Paris,45291326,Marc,,Buttes-Chaumont,48.889265634814805,2.3742314549497214,Private room,30,1,6,2016-06-15,1.96,1,351
9747946,Duplex dans le 19ème arrondissement,50285396,Marion,,Buttes-Chaumont,48.87995843069714,2.3915367803105196,Entire home/apt,40,1,0,,,1,0
8437351,Studio Paris 19e à 10min du centre,44425061,Marine,,Buttes-Chaumont,48.8770760296572,2.3933099313546715,Entire home/apt,38,1,21,2016-06-20,2.33,1,9
2014846,Magnifique 4 pièces avec vue,10363596,Isabelle,,Buttes-Chaumont,48.8848574630328,2.374916042134577,Entire home/apt,120,3,19,2016-04-21,0.62,1,307
11452053,T0T0 ESPACE | Holiday STUDIO PARIS,43683544,Gohvito,,Buttes-Chaumont,48.88922121642098,2.3771406519479625,Entire home/apt,70,5,0,,,2,363
13680585,Bel appartement 80m2 lumineux et chaleureux,65582667,Anne,,Buttes-Chaumont,48.87673581448897,2.3815211362211346,Entire home/apt,80,3,0,,,1,17
9224386,Bright & Charming Flat,28180000,Fang Fang,,Buttes-Chaumont,48.8790285210743,2.3718228231472316,Entire home/apt,85,5,0,,,1,330
6340927,Charming apartment Buttes-Chaumont,33021386,Uli,,Buttes-Chaumont,48.88095513077394,2.380057793587736,Entire home/apt,90,2,1,2015-11-03,0.12,1,0
9880075,"Calme, ensoleillé près canal & Parc",20679937,Philippe,,Buttes-Chaumont,48.89386589085926,2.3808356477069608,Entire home/apt,95,1,1,2016-02-29,0.24,1,365
5161699,"Beau studio lumineux, canal Ourcq",23172577,Pierre,,Buttes-Chaumont,48.889876561765185,2.3874990941024175,Entire home/apt,49,3,0,,,1,334
11715621,Appartement au coeur de paris !!,59374825,Aina,,Buttes-Chaumont,48.87727714045896,2.3841322944605787,Private room,40,15,0,,,1,0
9225302,Charming flat in the heart of Paris,23264775,Marc,,Buttes-Chaumont,48.878986751350745,2.3751103436230414,Entire home/apt,45,2,0,,,1,0
7392106,Bel appartement face parc Vilette,2161498,David,,Buttes-Chaumont,48.88590755980198,2.3916835749615686,Entire home/apt,50,3,0,,,1,365
9749806,Très joli studio Buttes Chaumont,17774515,Sarah,,Buttes-Chaumont,48.87489648058137,2.3877625519417585,Entire home/apt,30,2,3,2016-04-16,0.59,1,35
13681998,"Studio avec balcon, Buttes Chaumont",77296773,Adhiraj,,Buttes-Chaumont,48.87835575958785,2.38622576683865,Entire home/apt,45,7,0,,,1,16
1099150,"Beautiful studio, very quiet, brigh",6039008,Frédéric,,Buttes-Chaumont,48.88730369511564,2.3876203048437925,Entire home/apt,59,3,127,2016-06-17,3.39,1,365
574947,Feel like home in Paris 19eme,2828466,Clemence,,Buttes-Chaumont,48.88084997938999,2.3745706735472916,Entire home/apt,65,2,5,2016-06-23,0.21,1,193
8832491,Appartement familial à Belleville,11183282,Isabelle,,Buttes-Chaumont,48.8749533087085,2.378477477762601,Entire home/apt,90,2,2,2016-04-23,0.24,1,147
9817002,Appartement 36 m² Belleville,49282729,Yoann,,Buttes-Chaumont,48.87739715234963,2.3736989047146158,Entire home/apt,68,2,5,2016-02-25,0.77,1,0
12109332,Appartement 45m² Paris 19ème,64938778,Léonore,,Buttes-Chaumont,48.88602432301692,2.3846227661840556,Entire home/apt,90,1,1,2016-06-13,1,1,359
9488190,Cosy Bright & Serene Studio,49176747,Jesus,,Buttes-Chaumont,48.875849098010804,2.3882190824052993,Entire home/apt,70,2,6,2016-06-13,1.54,1,365
3983191,Cosy studio near  Canal St Denis ,3829830,Marine,,Buttes-Chaumont,48.89976073724267,2.3836695028181327,Entire home/apt,70,1,1,2015-09-06,0.10,1,365
12109784,Studio sympa et abordable à Paris,28793237,Farida,,Buttes-Chaumont,48.89194431539074,2.39697715306736,Entire home/apt,37,2,0,,,1,18
8964117,Bright 80m² apartment w/h terrace,12749766,Julie & Chloé,,Buttes-Chaumont,48.88796104022226,2.389998236600026,Entire home/apt,125,2,6,2016-06-27,0.71,1,95
6735916,"Studio calme,chaleureux,bien situé.",24249992,Oriane,,Buttes-Chaumont,48.87652053046681,2.386319139081309,Entire home/apt,65,4,5,2016-04-29,0.43,1,93
4507851,chambre typiquement parisienne,23375249,Carole,,Buttes-Chaumont,48.88363388865588,2.3823879830355095,Private room,50,1,4,2016-04-07,0.21,1,356
1099999,Perfect for a couple with a child,635296,Etienne,,Buttes-Chaumont,48.884377135273134,2.3744832171724393,Entire home/apt,75,5,12,2016-04-22,0.45,1,245
3197303,Cosy typicall studio in Paris,1200319,Roberto,,Buttes-Chaumont,48.89512999686537,2.381256149582379,Entire home/apt,39,2,3,2016-04-01,0.12,1,0
13289922,cosy appartement in Paris,71157826,Gaele,,Buttes-Chaumont,48.88620035278975,2.3917692945911386,Entire home/apt,55,3,0,,,1,7
10537567,Family and cosy apartment,8366747,Anaïs And Guillaume,,Buttes-Chaumont,48.88424339784201,2.3713575438039776,Entire home/apt,98,1,2,2016-05-02,0.62,1,254
1275700,Countryside in Paris,6943510,Juliette,,Buttes-Chaumont,48.87969458946347,2.3968769646491284,Entire home/apt,42,3,3,2016-03-28,0.87,1,361
12897277,Charmant duplex ensoleillé,10429014,Laurette,,Buttes-Chaumont,48.883915530516184,2.37986675107927,Private room,45,15,3,2016-06-27,3,1,75
576562,GREAT APPARTMENT IN MODERN BUILDING,2836148,Charles,,Buttes-Chaumont,48.88046524406411,2.3783469275075553,Private room,40,1,99,2016-06-12,2.15,2,48
9882780,Studio tout équipé 24m2 Paris 19,48469113,Fabrice & Solene,,Buttes-Chaumont,48.89157395266909,2.3859327831313935,Entire home/apt,34,1,10,2016-05-25,3.33,1,152
3460469,3-pièces lumineux tout confort,17439305,Einat,,Buttes-Chaumont,48.88965390495251,2.3777994371382927,Entire home/apt,70,6,1,2014-08-25,0.04,1,34
12679080,Home sweet home - Buttes Chaumont/Belleville,28953435,Mathieu,,Buttes-Chaumont,48.87471657958133,2.3760591186786053,Entire home/apt,70,3,0,,,1,363
5303849,Appart à 2 pas des Buttes Chaumont,5116678,Elsa,,Buttes-Chaumont,48.87591310660649,2.3881999750209313,Entire home/apt,49,30,9,2016-06-20,0.92,1,14
12373746,Grand T2 lumineux au 25ème étage,29722888,Lydie,,Buttes-Chaumont,48.88659887758485,2.3827007885848404,Entire home/apt,42,1,1,2016-06-05,1,1,161
9817411,Apartement duplex a Paris,5070811,Katia,,Buttes-Chaumont,48.8966945365827,2.3799188709909593,Entire home/apt,150,1,0,,,1,0
3854235,Cosy flat near the canal,15607521,Thalia,,Buttes-Chaumont,48.8849094604023,2.374358289656267,Entire home/apt,65,2,12,2016-07-01,2.98,1,62
13662192,Parisian nest next to the Parc des Buttes Chaumont,21510867,Jean-Christophe,,Buttes-Chaumont,48.88117168462795,2.389840874608151,Entire home/apt,81,3,0,,,1,11
6606966,Cosy T3 bien situé - longue durée,34570429,Aymeric,,Buttes-Chaumont,48.88693024472256,2.381564865395314,Entire home/apt,65,300,0,,,1,0
708918,Nice 2 rooms at the Buttes Chaumont,3647140,Nicole,,Buttes-Chaumont,48.88700238240436,2.392703697334275,Entire home/apt,70,2,7,2016-01-15,0.18,1,323
